Type,Domain,Prefix,sbr-nl,local,xbrl
roles,kvk,urn:kvk:linkrole:notes-noncurrent-financial-liabilities-breakdown-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-receivables-insurance-policies-not-due-current-account-breakdown-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-deferred-taxes-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-property-plant-equipment-tangible-assets-other-specification-housing-total,False,True,False
roles,kvk,urn:kvk:linkrole:notes-statutory-reserves,False,True,False
roles,kvk,urn:kvk:linkrole:notes-ongoing-cost-factor-subfunds-specification-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-intangible-assets-other-than-goodwill-breakdown-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-costs-management-accounting-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-corporate-information-and-statement-of-ifrs-compliance-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-segment-reporting-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-deferred-tax-liability-asset-movement-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-biological-assets-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-release-revaluation-reserve,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-income-expense,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-derivative-financial-instruments-positive-fair-value-breakdown-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-receivables-from-customers-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-risk-of-policy-holders-savings-bank-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-retained-earnings-movement-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-income-from-individuals-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-geographic-area-insurance-contracts-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-investments-other-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-intangible-assets-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-leases-contingent-rents-lessor-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-provisions-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:consolidated-income-statement-cooperatives,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-result-before-tax-ordinary-activities-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-income-expenses-other-affiliated-companies-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-other-provisions-breakdown-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-share-premium-disclosure-numeric-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-technical-provisions-for-damages-or-benefits-payable-breakdown-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-general-other-reserves-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-cost-of-sales-not-purchased-from-members-cooperatives,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-technical-provisions-other-breakdown-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-other-notes,False,True,False
roles,kvk,urn:kvk:linkrole:consolidated-cash-flow-statement-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-equity-statement-of-changes-foundations,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-securities-breakdown-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-risk-section-risk-management-disclosure-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investment-property-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-deferred-acquisition-costs-arising-from-insurance-contracts-movement-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-instruments-measured-at-fair-value-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-assets-liabilities-not-recognised-operating-lease-maturity-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-general-accounting-principles-change-accounting-estimates,False,True,False
roles,kvk,urn:kvk:linkrole:compound-income-statement-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-government-grants-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-inventories,False,True,False
roles,kvk,urn:kvk:linkrole:notes-general-reserve-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-noncurrent-liabilities-finance-lease-liabilities-discounted-value-maturity-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-equity-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-general-accounting-principles-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-assets-accumulated-revaluations,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-income-expense-breakdown-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-general-accounting-principles-leases,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-disclosure-of-transactions-between-related-parties-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-in-associates-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-liabilities-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:balance-sheet-cv-vof,False,True,False
roles,kvk,urn:kvk:linkrole:notes-change-in-equalisation-reserve-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-segment-reporting-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-designated-fund-movement-specification-foundations,False,True,False
roles,kvk,urn:kvk:linkrole:statement-of-changes-in-equity-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-disclosure-of-fair-value-of-plan-assets-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-property-plant-and-equipment-movement-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:geographic-area-insurance-contracts-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-subsidies-gifts-provided-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-expenses-allocation-objectives-specification-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-other-liabilities-and-accrued-liabilities-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-instruments-issued-specification,False,True,False
roles,kvk,urn:kvk:linkrole:indemnity-insurance-components-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-indirect-measurement-fair-value-sharebasedpayment-arrangements-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investment-properties,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-material-impairment-loss-individual-asset-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investment-expenses-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-fair-values-used-as-deemed-cost-breakdown-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-income-expenses-group-companies-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-other-receivables-other-receivables-specification-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investment-results-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-employee-benefits-reimbursement-rights-at-fair-value-movement-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-segment-reporting-specification-by-geography-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-trade-other-receivables-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-member-payments-cooperatives,False,True,False
roles,kvk,urn:kvk:linkrole:notes-property-plant-equipment-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-current-liabilities-payables-other-current-specification-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-financial-instruments-movement-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-cost-outsourced-work-other-external-expenses,False,True,False
roles,kvk,urn:kvk:linkrole:damage-year-settlement-statistics-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-equity-and-liabilities-other-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-instruments-description-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-obligations-on-behalf-of-participants-movement-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-deducted-management-fees-and-other-fees-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-designated-funds-specification-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-damages-and-benefits-received-central-cash-breakdown-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-assets-liabilities-not-recognised-operating-lease-lessors-breakdown-maturity,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-group-equity,False,True,False
roles,kvk,urn:kvk:linkrole:notes-shares-other-variable-yield-securities-movement-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-major-components-of-tax-expense-income-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-employee-benefits-expenses-breakdown-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-technical-provisions-other-movement-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-legal-statutory-reserves-breakdown-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:balance-sheet-non-daeb-housing,False,True,False
roles,kvk,urn:kvk:linkrole:report-of-management-board-investment-result-per-certificate-breakdown-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-financial-instruments-movement-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-property-plant-and-equipment-movement-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-provisions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-employee-benefits-expenses-breakdown-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-dbcs-dbc-health-care-products-in-progress-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-products-and-services-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-leases-maturity-lessee-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-decrease-in-value-release-of-receivables-and-provisions-for-on-balance-sheet-commitments-banks,False,True,False
roles,kvk,urn:kvk:linkrole:document-information-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-accruals-and-deferred-income-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-cash-and-cash-equivalents-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-fair-value-of-plan-assets-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-general-notes-related-parties-fund-manager-breakdown-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:damage-year-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-designated-reserve-movement-specification-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-inventories,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-contingent-liabilities-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-joint-operations-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-joint-ventures-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-intangible-assets-other-than-goodwill-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-employee-benefits-amounts-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-share-based-payment-arrangements-number-of-outstanding-options-movement-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-accounting-principles-result-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-provisions-movement-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-maturity-other-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-current-liabilities-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-employee-benefits-fair-value-of-plan-assets-movement-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:consolidated-income-statement-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-related-party-transactions-specification-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-result-before-tax-ordinary-activities-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-noncurrent-assets-or-disposal-groups-held-for-sale-or-held-for-distribution-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-result-attributable-noncontrolling-interest,False,True,False
roles,kvk,urn:kvk:linkrole:notes-trade-and-other-noncurrent-receivables-breakdown-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-accounting-principles-result-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-legal-reserves-banks,False,True,False
roles,kvk,urn:kvk:linkrole:entity-information:1,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-on-behalf-of-pension-fund-investments-other-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-noncurrent-liabilities-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-remuneration-directors-specification-total,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-assets-non-wsw-secured-loans-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-change-reinsurance-part-technical-provision-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-cash-and-cash-equivalents-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-other-reserves-breakdown-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-detailed-information-about-service-concession-arrangements-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-changes-value-real-estate-portfolio-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-disclosure-of-information-about-unconsolidated-subsidiaries-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-intangible-assets-movement-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-subsidies-gifts-provided-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-general-notes-group-structure-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-remuneration-executive-senior-officials-from13month-previous-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-risk-of-policy-holders-savings-bank-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-general-notes-going-concern,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investment-results-asset-management-expenses-breakdown-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-net-result-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-extraordinary-expenses-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-receivables-from-banks-receivables-from-banks-other-specification-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investment-results-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-disclosure-of-joint-operations-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-disclosure-of-interests-in-unconsolidated-structured-entities-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-finance-income-expense-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-general-accounting-policies-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-finance-income-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-segment-reporting-specification-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-designated-funds-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-rights-granted-not-yet-exercised,False,True,False
roles,kvk,urn:kvk:linkrole:notes-expenses-spent-on-objectives-per-objective-fundraising-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-assets-participating-interests-fully-consolidated-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-income-taxes-directly-to-equity-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-on-behalf-of-pension-fund-other-movement-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-information-about-consolidated-structured-entities-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-technical-provisions-risk-policy-holders-annual-life-funds-breakdown-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-assets-movement-cooperatives,False,True,False
roles,kvk,urn:kvk:linkrole:notes-property-plant-equipment-revaluation-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-explanation-of-effect-of-sharebased-payments-on-financial-positions-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-noncurrent-liabilities-finance-lease-liabilities-discounted-value-lessor-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-other-technical-expenses-for-own-account-breakdown-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-provisions-other-amounts-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-provisions-other-breakdown-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-disclosure-of-financial-instruments-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-instruments-other-amounts-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-insurance-contracts-breakdown-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-revaluation-reserve,False,True,False
roles,kvk,urn:kvk:linkrole:notes-share-based-payments-arrangements-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-shares-certificates-held-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-disclosure-of-hyperinflationary-reporting-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-net-revenue-segmented-by-industry-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-income-special-purpose-specification-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-cash-flow-statement,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-number-of-shares-outstanding-movement-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-inventories-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-equity-and-liabilities-other-equity-and-liabilities-other-specification-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-employee-benefits-other-longterm-benefits-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-accrued-income-accrued-income-other-specification-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:management-report,False,True,False
roles,kvk,urn:kvk:linkrole:notes-invested-monies-housing,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-financial-assets,False,True,False
roles,kvk,urn:kvk:linkrole:notes-other-liabilities-and-accrued-liabilities-breakdown-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-accounting-principles-result-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-intangible-assets-with-indefinite-useful-life-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-sum-of-expenses,False,True,False
roles,kvk,urn:kvk:linkrole:income-statement-medium,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-general-accounting-principles-prior-period-errors,False,True,False
roles,kvk,urn:kvk:linkrole:notes-income-tax-expense,False,True,False
roles,kvk,urn:kvk:linkrole:notes-expenses-exceeding-ten-percent-of-total-expenses-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:report-of-the-management-board-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-on-behalf-of-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-operating-expenses-other-specification,False,True,False
roles,kvk,urn:kvk:linkrole:notes-disclosure-remaining-contractual-life-of-outstanding-share-options-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-risk-section-investments-shares-portfolio-composition-by-industry-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-lotteries-income-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-bonds-other-fixed-income-securities-exigibility-breakdown-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-general-administrative-expenses,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-cash-and-cash-equivalents-breakdown-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-ongoing-cost-factor-breakdown-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-accounting-policies-changes-in-accounting-estimates-and-errors-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-borrowing-costs-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-statutory-reserve-specification-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-leases-maturity-lessor-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-operating-expenses-other-specification-total,False,True,False
roles,kvk,urn:kvk:linkrole:notes-provision-pension-obligations-behalf-pension-fund-participants-breakdown-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-cost-of-sales,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-intangible-assets-material-to-entity-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-shares-other-variable-yield-securities-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-current-liabilities,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-assets-liabilities-not-recognised,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-financial-instruments-other-amounts-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-disclosure-of-sensitivity-analysis-for-actuarial-assumptions-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-rights-exercised-specification,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-insurance-account-indemnity-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-cash-and-cash-equivalents-breakdown-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-remuneration-directors-specification-total,False,True,False
roles,kvk,urn:kvk:linkrole:notes-revenue-breakdown-ifrs-smes,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-cost-allocation-activities-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-investment-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-current-liabilities-payables-other-current-specification-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-fair-value-of-plan-assets-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-damages-for-own-account-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-income-from-sales-goods-gross-profit-breakdown-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-intangible-assets-other-amounts-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-assets-other-assets-other-specification-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-designated-reserves-specification-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-assets-other-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-settlement-statistics-gross-specification-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-finance-lease-liability,False,True,False
roles,kvk,urn:kvk:linkrole:notes-service-concession-arrangements-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-damage-outflow-overview-disclosure-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-equity-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-assets-held-for-indication-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-reinsurance-assets-movement-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-receivables-and-prepayments-breakdown-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-earnings-per-share-other-amounts,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-treasury-shares-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-turnover-ration-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-property-plant-equipment-other-amounts-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-investments-realized-unrealized-value-changes-breakdown,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-fundraising-expenses-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-reimbursement-activities-investments-premium-pension-institutions,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investment-results-transactions-costs-breakdown-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-retained-earnings,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-on-behalf-of-pension-fund-breakdown-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-cost-allocation-activities-approach-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-result-from-financial-transactions-breakdown-banks,False,True,False
roles,kvk,urn:kvk:linkrole:notes-provisions-breakdown-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-borrowings-from-governments-credit-institutions-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-employee-benefits-expenses-foundations,False,True,False
roles,kvk,urn:kvk:linkrole:classes-of-foundation-capital-and-reserves-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-related-party-transactions-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investment-entity-other-relative-interest-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-general-and-administrative-expenses-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-investments-on-behalf-of-pension-fund-other-specification-pension-funds,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-income-from-securities-and-investments-in-participating-interests-other-amounts-breakdown-banks,False,True,False
roles,kvk,urn:kvk:linkrole:consolidated-financial-statement-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-personal-interest-investments-directors-control-rights-breakdown-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-retirement-benefit-plan-ifrs-full,False,True,False
roles,kvk,urn:kvk:linkrole:notes-financial-assets-non-wsw-secured-loans-specification-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-intangible-assets-movement-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-result-analysis-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-fundraising-expenses-percentage-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-designated-reserves-fundraising,False,True,False
roles,kvk,urn:kvk:linkrole:notes-current-liabilities-housing,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-commissions-paid-and-payable-insurance,False,True,False
roles,kvk,urn:kvk:linkrole:notes-donor-contributions-nonprofit,False,True,False
roles,kvk,urn:kvk:linkrole:notes-equalisation-account-investment-firm,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-inventories-profit-and-loss-account-breakdown-health-care,False,True,False
roles,kvk,urn:kvk:linkrole:notes-consolidated-assets-liabilities-not-recognised-operating-lease-breakdown-maturity,False,True,False
roles,kvk,urn:kvk:linkrole:notes-assets-not-at-the-disposal-banks,False,True,False
